************************
Prandtl_number	1.000000
Rayleigh_number	1000.000000
wave_number	0.500000
************************
t		Nu
************************
0.186732	1.060943
0.186922	1.060997
0.187057	1.061036
0.187214	1.061080
0.187408	1.061135
0.187566	1.061180
0.187740	1.061230
0.187923	1.061282
0.188071	1.061324
0.188232	1.061370
0.188415	1.061422
0.188597	1.061474
0.188740	1.061515
0.188898	1.061560
0.189083	1.061613
0.189249	1.061661
0.189423	1.061711
0.189597	1.061761
0.189772	1.061811
0.189919	1.061853
0.190075	1.061898
0.190253	1.061949
0.190443	1.062003
0.190578	1.062042
0.190735	1.062088
0.190929	1.062143
0.191087	1.062189
0.191261	1.062239
0.191444	1.062292
0.191592	1.062335
0.191753	1.062381
0.191935	1.062434
0.192118	1.062487
0.192261	1.062528
0.192419	1.062574
0.192604	1.062628
0.192770	1.062676
0.192944	1.062727
0.193118	1.062777
0.193292	1.062828
0.193440	1.062871
0.193596	1.062916
0.193774	1.062968
0.193964	1.063023
0.194099	1.063063
0.194256	1.063109
0.194450	1.063165
0.194607	1.063211
0.194781	1.063262
0.194965	1.063316
0.195113	1.063359
0.195273	1.063406
0.195456	1.063460
0.195639	1.063513
0.195782	1.063555
0.195940	1.063602
0.196125	1.063656
0.196291	1.063705
0.196465	1.063756
0.196639	1.063807
0.196813	1.063859
0.196961	1.063902
0.197116	1.063948
0.197295	1.064001
0.197485	1.064057
0.197620	1.064097
0.197777	1.064143
0.197971	1.064201
0.198128	1.064247
0.198302	1.064299
0.198486	1.064353
0.198634	1.064397
0.198794	1.064445
0.198977	1.064499
0.199160	1.064554
0.199303	1.064596
0.199461	1.064643
0.199646	1.064698
0.199812	1.064748
0.199986	1.064800
0.200160	1.064852
0.200334	1.064904
0.200482	1.064948
0.200637	1.064994
0.200816	1.065048
0.201006	1.065105
0.201141	1.065145
0.201298	1.065192
0.201492	1.065250
0.201649	1.065298
0.201823	1.065350
0.202007	1.065405
0.202155	1.065450
0.202315	1.065498
0.202498	1.065553
0.202681	1.065608
0.202824	1.065651
0.202981	1.065699
0.203167	1.065755
0.203333	1.065805
0.203507	1.065857
0.203681	1.065910
0.203855	1.065963
0.204003	1.066008
